epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.4049,0.70894,1.70447,0.99589,0.58603,0.8169,0.75788,0.56314,0.79553,1.73938,1.16338,0.000661017,0.000661017,0.000661017
2,99.6994,0.72748,0.87553,1.00076,0.95773,0.9662,0.9875,0.80958,0.69006,0.61223,1.01307,0.00131016,0.00131016,0.00131016
